"","expr","time","fun_name"
"568","R",8536,"object2lines"
"569","R",8456,"object2lines"
"570","Rcpp",7634,"object2lines"
"571","R",8566,"object2lines"
"572","Rcpp",11753,"object2lines"
"573","R",8646,"object2lines"
"574","Rcpp",7484,"object2lines"
"575","Rcpp",7715,"object2lines"
"576","R",8677,"object2lines"
"577","R",8666,"object2lines"
"578","R",8266,"object2lines"
"579","Rcpp",7644,"object2lines"
"580","R",8326,"object2lines"
"581","R",8056,"object2lines"
"582","R",7915,"object2lines"
"583","R",7935,"object2lines"
"584","R",8085,"object2lines"
"585","R",8306,"object2lines"
"586","R",7965,"object2lines"
"587","R",8436,"object2lines"
"588","Rcpp",7955,"object2lines"
"589","Rcpp",7565,"object2lines"
"590","Rcpp",7444,"object2lines"
"591","Rcpp",7725,"object2lines"
"592","Rcpp",7574,"object2lines"
"593","Rcpp",7314,"object2lines"
"594","Rcpp",7625,"object2lines"
"595","Rcpp",7394,"object2lines"
"596","R",8826,"object2lines"
"597","R",8245,"object2lines"
"598","Rcpp",8005,"object2lines"
"599","R",8606,"object2lines"
"600","Rcpp",7424,"object2lines"
"601","R",8716,"object2lines"
"602","R",8225,"object2lines"
"603","R",8256,"object2lines"
"604","R",8506,"object2lines"
"605","Rcpp",8206,"object2lines"
"606","Rcpp",7303,"object2lines"
"607","R",8666,"object2lines"
"608","R",8586,"object2lines"
"609","Rcpp",7765,"object2lines"
"610","R",8637,"object2lines"
"611","R",8335,"object2lines"
"612","R",7965,"object2lines"
"613","R",8355,"object2lines"
"614","R",8285,"object2lines"
"615","R",8146,"object2lines"
"616","Rcpp",7694,"object2lines"
"617","Rcpp",7955,"object2lines"
"618","Rcpp",7684,"object2lines"
"619","R",8967,"object2lines"
"620","R",8446,"object2lines"
"621","Rcpp",7995,"object2lines"
"622","Rcpp",7884,"object2lines"
"623","R",8756,"object2lines"
"624","R",8276,"object2lines"
"625","Rcpp",7875,"object2lines"
"626","Rcpp",7795,"object2lines"
"627","R",9037,"object2lines"
"628","Rcpp",7845,"object2lines"
"629","Rcpp",7384,"object2lines"
"630","Rcpp",7675,"object2lines"
"631","R",8556,"object2lines"
"632","R",8416,"object2lines"
"633","Rcpp",7624,"object2lines"
"634","Rcpp",7424,"object2lines"
"635","Rcpp",7404,"object2lines"
"636","R",8786,"object2lines"
"637","Rcpp",7604,"object2lines"
"638","R",8376,"object2lines"
"639","R",8225,"object2lines"
"640","Rcpp",8115,"object2lines"
"641","Rcpp",7905,"object2lines"
"642","Rcpp",7514,"object2lines"
"643","Rcpp",7774,"object2lines"
"644","Rcpp",7334,"object2lines"
"645","R",9468,"object2lines"
"646","Rcpp",7955,"object2lines"
"647","R",8616,"object2lines"
"648","R",8406,"object2lines"
"649","R",8746,"object2lines"
"650","R",8145,"object2lines"
"651","R",7985,"object2lines"
"652","Rcpp",8266,"object2lines"
"653","Rcpp",7684,"object2lines"
"654","R",8646,"object2lines"
"655","R",8195,"object2lines"
"656","R",8135,"object2lines"
"657","R",7865,"object2lines"
"658","Rcpp",7835,"object2lines"
"659","Rcpp",7634,"object2lines"
"660","Rcpp",7494,"object2lines"
"661","R",8396,"object2lines"
"662","R",8225,"object2lines"
"663","R",8215,"object2lines"
"664","R",8115,"object2lines"
"665","R",7965,"object2lines"
"666","Rcpp",7905,"object2lines"
"667","Rcpp",8145,"object2lines"
"668","R",8596,"object2lines"
"669","Rcpp",8225,"object2lines"
"670","R",8486,"object2lines"
"671","Rcpp",7735,"object2lines"
"672","Rcpp",7454,"object2lines"
"673","R",8576,"object2lines"
"674","Rcpp",7594,"object2lines"
"675","R",8757,"object2lines"
"676","R",8165,"object2lines"
"677","R",8236,"object2lines"
"678","Rcpp",7674,"object2lines"
"679","Rcpp",7925,"object2lines"
"680","Rcpp",7925,"object2lines"
"681","R",8305,"object2lines"
"682","R",8166,"object2lines"
"683","Rcpp",7755,"object2lines"
"684","Rcpp",7474,"object2lines"
"685","R",8476,"object2lines"
"686","R",8186,"object2lines"
"687","Rcpp",7724,"object2lines"
"688","R",8726,"object2lines"
"689","Rcpp",7675,"object2lines"
"690","R",8456,"object2lines"
"691","Rcpp",8376,"object2lines"
"692","Rcpp",7754,"object2lines"
"693","R",8465,"object2lines"
"694","R",12553,"object2lines"
"695","Rcpp",7875,"object2lines"
"696","Rcpp",7464,"object2lines"
"697","R",8596,"object2lines"
